authorDisplayName,textDisplay
@user199,Ini wapres kita sekarang? Miris😌
@user200,Muak
@user201,Genius 👏👏👏👏👏👏👏👏👏👏👏👏👏👏
@user202,Angka pengangguran dan kemiskinan: Owalah cik😹😹😹
@user203,Nihil
@user204,Anak papi.
@user205,Wkwkwkwk duit pajak kita buat beli bot &quot;like&quot; Yutub 😂
@user206,BELAJAR LAGI YANG BANYAK BIAR GAK KELIATAN NGANG NGONG NGANG NGONG
@user207,"iya in aja deh, ngarep apa dari yg dirinya aja dicariin kerjaan sama bapak AWIKWOK BANGET LU PIKIR RAKYATTT POLOSSS?????"
@user208,"Jadi inget sama sulapnya Pak Tarno :<br><br><br>&quot; INI GIBRAN,INI GIBRAN...TOLONG DI ANWAR USMAN YAAK &quot;"
@user209,Ya Allah... Udah eneg bgttttt tunjukannn kuasaMu.
@user210,Buat ap vid ini dibuat kalau isinya kosong?🗿
@user211,Baru tau ada kyk ginian dari Raymond chin hhhh iya lagi editingnya mirip hhhhhh sian ray😅
@user212,😂😂😂😂😂😂😂😂 q suka komentar2 netizen.... i like it😂
@user213,"Coba bandingkan dengan penyampaian ferry irwandi, orang akan tau mana yg bener2 paham dengan konteks pembicaraan"
@user214,"Mantap bro gibran, yang menggonggong cuekin aja mereka orang-orang bodoh..😊😊😊😊😊"
@user215,hahahaha
@user216,lebih seru baca komen nya daripada ....
@user217,"menginspirasi engga, enek iya"
@user218,"ngomong kaya org bener, begonya keliatan"
@user219,TAI!!!
@user220,"Gibran lo dungu,tidak pantas jd wapres dr hasil acak² undang² MK."
@user221,Coba ngobrol2 sma bang ferry dlu mas
@user222,Kenapa ga ngikutin cara kerja bapak nya
@user223,Tapi saya ga percaya anda😌
@user224,Indonesia kayak ga ada wapresnya ya
@user225,5 taun lalu jg gt ga sih mana sekalinya dia ngmg kagak ada orang yang suka wkkwkw
@user226,Kasih know king😹
@user227,"Saya rasa  kalau sekedar membaca teks saya juga bisa,,tapi kelihatannya nggak keluar dari hasil pemikiran sendiri tong kosong nyaring bunyinya😂😂😂"
@user228,"Kalo nyemangatin doang mah keluarga gua juga bisa ,gua kira ada solusi dan fasilitas untuk bonus demografi itu"
@user229,saya ke sini cuma mau kasih dislike
@user230,Ketika buzzer pun ikut mengamini netizen. Saran saya masnya &quot;kabur aja dulu&quot; 😉
@user231,FUFUFAFA TANGKAP!!!!
@user232,Seriusan 6 menit kok serasa 2 jam ya🤭
@user233,"Mungkin ini era terakhir indonesia mainan fud dan fomo. Setelah ini era ga kelihatan akan muncul, banyak tokoh yg siap di tokohkan dg lebih siap. Jadi mumpung masih lucu di nikmatin aja dlu. Soalnya habis ini lucunya udh ga natural semua jadi lebih reguler. Terbiasa untuk meneruskan yg sukses untuk di replikasi."
@user234,"Sama kyk bapak ny planga plongo, liat prompter masih kaku ngomong ny kosong melompong"
@user235,Mantap bang.. masyarakat nyari kerja susah . <br>Situ enak bapaknya orang dalem
@user236,"<a href=""https://www.youtube.com/watch?v=SzXMacu80o8&amp;t=112"">1:52</a> iya memang tapi proporsi yang besar kalah sama orang dalam ujung ujungnya 7,28 Juta orang nganggur<br><a href=""https://www.youtube.com/watch?v=SzXMacu80o8&amp;t=154"">2:34</a> iya bang wapres udah ngomong gitu di awal<br><a href=""https://www.youtube.com/watch?v=SzXMacu80o8&amp;t=180"">3:00</a> okey berarti secara tidak langsung pak wapres telah mengakui Indonesia memliki banyak animator animator hebat yang bahkan bisa bikin animasi yang tembus 4 juta penonton<br>Tapi kenapa iklan² program pemerintah masih banyak yang pake AI?<br><a href=""https://www.youtube.com/watch?v=SzXMacu80o8&amp;t=194"">3:14</a> Saya akui Timnas U17 kita emang hebat sampe lolos kualifikasi Piala dunia tapi itu u17 pada faktanya Timnas Garuda Indonesia masih banyak pemain naturalisasi kalo emang anak anak muda Indonesia banyak yang tampil di garis depan kenapa ga anak anak muda lokal kita aja yang main timnas Garuda Indonesia? <br><a href=""https://www.youtube.com/watch?v=SzXMacu80o8&amp;t=264"">4:24</a>  Lah? Ya berarti sama aja AI itu ancaman. kan bisa ngalahin manusia kalo bukan ancaman harusnya AI tidak bisa mengalahkan manusia gitu aja. 😑"
@user237,😂longor. Dislike nya lebih banyak
@user238,Fufafufa
@user239,Mampir sini cuma mau lihat isi komentar 😂
@user240,Wooo likenya dah banyak wkwkwkw😂
@user241,guk guk guk 🤣🤣🤣🤣🤣 HAHAHAHA
@user242,jelemaa Cileupeung😂😂😂😂
@user243,WI WOK DE TOK. NOT ONLI TOK DE TOK. .. <br>WI WOK DE TOK. NOT ONLI TOK DE TOK. .. <br>WI WOK DE TOK. NOT ONLI TOK DE TOK. ..
@user244,ijazah aja ga penting. yang penting ikut pelajaran sekolah atau ga
@user245,Tidur dulu ah
@user246,"Setelah penyampaian materi disini, kami tunggu diskusi terbuka di pusat pusat akademisi berdiskusi"
@user247,😂😂😂
@user248,Wkwk
@user249,Minta doanya tmn tmn agar youtube saya Ramai 🙏🏻🙏🏻🙏🏻
@user250,rakyatcuma butuh lapangan kerja bukan makan gratis
@user251,KOSONG
@user252,The next presiden 2029😂😂😂😂kalau masih kuat sih yg kekuatan bpknya...pokok 2028 gas bansos pasti jadi presiden 😂😂😂😂
@user253,Indonesia Gelap!!!!
@user254,Hidup jokowi🗣🔥
@user255,Aku be like: ngomong opo iki
@user256,Kayanya kalo tes IQ ama gw nih gw masih lebih tinggi di atas dia orang deh
@user257,gibran gblok
@user258,Fufufafa...<br>Merubah aturan negara/konstitusi untuk kekuasaan/kepentingan pribadi.<br>Sejarah mencatat bahwa fufufafa dan keluarga adalah penjahat konstitusi.<br>Mundur dan minta maaf lah agar anda terampuni dan memiliki harga diri kembali.
@user259,"<a href=""https://www.youtube.com/watch?v=SzXMacu80o8&amp;t=353"">5:53</a> &quot;namun pemerintah selalu dapat menerima hasilnya sendirian 🤓👆&quot;"
@user260,super masterpice KEMPONG NYA
@user261,"ya ampuun lihat wajahnya ko kaya lemes banget gitu yaa, suram, kaya banyak tekanan, ada yang tau ngga kondisi mental beliau saat ini bagaimana? sepertinya butuh psikolog, atau mungkin sudah sering ya? <br>padahal dulu kayanya orang nya slengekan yaa, sok anak muda banget gitu becandaan nya, sampe ke arah kurang ajar sih wkwk. sekarang kasian banget lihat nyaa T_T"
@user262,njiiirrr komen nya pada ngga suka semua 😂😂😂😂😂😂😂😂😂😂😂😂
@user263,mas wapres lagi kampanye buat nyapres yaaa hmmmmm
@user264,"Jadi intinya apa neh? Keknya situ deh yg harusnya dimotivasi, klo ngomong kok bikin ngantuk"
@user265,dislikenya kok ga keliatan
@user266,Kok mirip ferry y?
@user267,geniusssss💅🏻
@user268,"Apa saja yg keluar dari mulutmu, orang sudah tau -----&gt; sampah"
@user269,"Klo aku dah kejebak  &#39;jd Gibran&#39;<br>Aku akan menghilang dari peredaran dunia, aku akan menjadi orang lain yg tak dikenal"
@user270,Bilang apa sih??
@user271,Taeee
@user272,"muka lu miring jing, lurusin napa"
@user273,Udah muak ngeliat nya
@user274,Jumlah dislike nya disembunyiin ya
@user275,Kesini cuma buat liat komennya dan ngedislike
@user276,negara milik keluarga
@user277,😂😂
@user278,KEBANYAKAN BACA KOMIK HINGGA KAMU LUPA 19 JT LAPANGAN PEKEEJAAN
@user279,"wait wait wait, dia beli like lagi kah? sekarang tiba tiba 126 ribu padahal kemarin masih 47 ribu"
@user280,BACA JUGA BELEPOTAN
@user281,BELUM MANDI SUDAH BACA KOMIK BRAN GIBRAN.. GK NYAMBUNG OTAK LU😂😂
@user282,Cuma mau un like
@user283,Bacot😅
@user284,Saya jadi mengerti pentingnya org dalam
@user285,"DATANG, PLONGA-PLONGO, PULANG"
@user286,Sampah
@user287,Memang wajib AI digunakan di Indonesia<br>Karena AI adalah kecerdasan buatan jadi memang AI diwajibkan digunakan kepada pemimpin bodoh dan otaknya kosong karena jabatan yang bukan kapasitasnya 🎉🎉🎉🎉
@user288,Bacod planga plomgo
@user289,Ngomong ga mutuuuu
@user290,Gelap gulita Indonesia.....semoga Indonesia akan hadir pemimpin yg seperti Vladimir Putin.....optimis Indonesia emas di tahun 2145....jadi nunggu 120 lagi ya...semoga cicit kita bisa merasakan Indonesia emas...tahun 2145
@user291,Kerja bagus🤭
@user292,Ingin ku berkata kasar 😊
@user293,bikin yutube malah bikin banyak orang berpendapat jujur aja😅😅
@user294,"Masukan saya pak wapres, anda kan sebagai eksekutif, lebih baik cantumkan dan jelaskan kiat2 apa yang sudah dan akan dilakuan dalam menyambut modus demografi ini. Itulah tugas pemerintah menjadi eksekutor dan menjalankan regulasi."
@user295,Yakin dek ?
@user296,"Pause dulu videonya, mending baca komen-komennya lebih seru."
@user297,19 juta lapangan pekerjaan .cicil kek..malahmaen chat sama ai
@user298,"Kaya ngebaca teks pak. Haduhhh...masa bonus demografi cuma di timnas ,film jumbo. Apaan?!! Banyak sektor lain yg lebih berpotensi. Liat dong yg nglamar kerja di perusahaan segimana banyaknya...itu yg dipikirkan..liat kebawah jgn kalangan atas mulu"
@user299,Hooooekcohhh
@user300,Like aja bohong anjay lu😂
@user301,Mengong
@user302,kalo wapresnya kaya gini..yg ada bukan bonus..tp &quot;TEKORDEMOGRAFHI&quot;..😁😁😁😁🤣🤣🤣🤣🤣
@user303,Boneka bicara😂
@user304,"Banyak PHk nih, ekonomi lagi nangis nih, rupiah menjerit nih.. lowongan kerjaa susah banyak a i u e o, solusinya apa???<br><br>Saya mau minta kayak pak gibran dibantu bokap tapi saya dah lama Yatim gimana yaak"
@user305,Kasian ne ga ra ku
@user306,jiga nu betul wae!
@user307,"Minimal atuh pak, bonus demografi dijelasin sampai selesai dulu, jelasin dengan bahasa yang gampang biar dimengerti banyak orang, kan bapak sendiri yang tau gimana kemampuan menyerap informasi orang indonesia. <br><br>Memberikan contoh atau gambaran tentang bonus demografi boleh tapi jangan kelamaan, terus sambil dijelasin. Itu saja pak saran dari saya yang seorang sisa MAN kelas X"
@user308,"DEK, BAPAK MU JANJI 14 JUTA LAPANGAN KERJA MANA DEEEK…ZOOONK YG ADA, PHK DIMANA2!!!!"
@user309,Gw nonton apa jir
@user310,Dia seumuran sama km
@user311,Capek banget like2 komen 😅
@user312,Saya cuma mau baca komen
@user313,"ngerti pora kui, karo sing di ocehne dewe😁"
@user314,Halahh jawaa
@user315,lu punya prestasi apa lol Gibran?
@user316,kosong banget mukanya 😂😂
@user317,Peluang emas yang dirusak oleh raja karbit
@user318,80% anak muda pilih prabowo.rasain loe.mampus😅😅😅😅..rasain gen Z tolol
@user319,Lang loi loi loi
@user320,"Bangga dengan Generasi Muda harapan Bangsa Indonesia, biarkan saja yg nyinyir dan curang dgn  mimpi kosongnya..."
@user321,Hahahahaha boong
@user322,"Point nya apa sih ?? Gw gak nangkep samasekali.. Tau tau videonya selesai aja udh 😅 .. Gini deh mas gibran/pak wapres.. Mending eksekusi misi dari visi yg pernah di omongin di kampanye aja .. Coba tonton lagi video2 nya kalo lupa,,"
@user323,"Emang mau ciptakan lapangan pekerjaan. Mana bukti, ngomong enak tapi kenyataan tambah terus pengangguran??!!!"
@user324,ini yg ngomong wapres kan? bener kan? bisa2nya kalimatnya belibet gk jelas. peradaban sebuah manusia. maksudnya itu sebuah manusia? mending bikin konten ASMR aja deh
@user325,Lihat dislike nya gimana yah?<br>Ada yg tau kah
@user326,Nyocot omong kosong
@user327,Unlike
@user328,Tolong di banned gibran
@user329,Suara udah mirip otaknya juga mirip<br><br>Dungu+dungu(4-dungu²/4x2 =DUNGU BLOOOOK
@user330,Taiii
@user331,Kaya Lg persentasi skola🥱
@user332,Berkat Bapak dan Paman.
@user333,NGOMONGIN DEMOGRAFI WKWKWKWK.. COCOKNYA NGOMONG PROFIL BIOGRAFI DIRI SENDIRI YG MENGUBAH UNDANG2 DEMI HASRAT POLITIK
@user334,Harapannya AI teknologi dptnya AI ucing
@user335,"Video ini bagus, penyampaian isi materi yang luar biasa melalui pemilihan kata yang bagus. Tapi pencapaian Indonesia emas melalui bonus demografi agaknya sulit untuk dilakukan mas gibran. Karena hal2 yang seharusnya menjadi sokongan bagi rakyat untuk berjuang tidak disediakan oleh pemerintah. Saya sebagai mahasiswa ilmu politik betul2 kesusahan ketika saya hendak magang di pemerintah, karena masuk magang itu kebanyakan harus lewat orang dalam. Nah kalau kasusnya kaya begini, bagaimana mungkin saya bisa berjuang bagi bangsa jika hal atau jabatan atau pekerjaan yang seharusnya saya emban tapi diambil oleh orang lain yang tidak kompeten yang bahkan masuknya saja lewat orang dalam. Video ini bagus, pembawaannya lebih dibikin santai aja, jgn terlalu serius."
@user336,Semangat mas gibran gua percaya luh orang baik🙌🏻
@user337,Buat apa AI ?!! kalau kita sudah punya bapak yg bisa menjadikan kita wakil presiden... walaupun itu cuma Artificial tanpa Intellegence...
@user338,ngantuk bung.... ngopi dulu
@user339,trus langkah yang udah lakukan apa bro? semua yang lo mention bukan karna usaha lo
@user340,"Ga perlu khawatir masa depan,yg harus dikhawatirkan adalah orng2 yg tidak layak untuk jabatan tapi minta jabatan,contohnya ya ini"
@user341,You lying to us
@user342,"Kami tidak takut untuk masa depan kami, kami lebih takut lu yg jadi wakil presiden, lebih baik lu mundur aja."
@user343,MANUSIA YANG MENGGUNAKAN AI AKAN DIKALAHKAN DENGAN MANUSIA YANG MENGGUNAKAN AKAL
@user344,Wapres Oon😂😂
@user345,Betul banget yuk semangat buat kalian sebagai bonus demografi ❤❤❤
@user346,"Ngapain braay, kampanyeeee? Kerja dulu ajeewe!"
@user347,"Kayak aneh gitu mukanya, pake AI?"
@user348,Lancar banget ngomongnya di depan kan ada contekannya 😂😂😂
@user349,Udah berapa dislike nih?😂
@user350,Makin banyak yang komen... Makin fyp ni video😂
@user351,Kok beda 😂😂
@user352,Makin yakin sedang dalam fase Indonesia Cemas
@user353,Dari komenan tercermin sih betapa sukanya penonton sama isi vidionya😅😂
@user354,beli dimana like itu ya...?
@user355,"Saya paham yang penting jelas penyampaian nya walau baca teks tapi kan biar makin jelas,kalu menurut aku Teks di taruh depan meja aja yang penting kata2 se akan dari hati"
@user356,Pandangannya kosong
@user357,Saya ingin suatu saat bisa melihat wapres Pak Gibran berbicara publik dengan Bahasa Inggris dan tanpa Teks mengeluarkan isi pikirannya tentang ide2 atau gagasan berikutnya tanya tawab tanpa Teks dan berbahasa Inggris.
@user358,pak gibran saya sebagai anak muda yang sedang berbisnis di tingkat UMKM dalam beberapa tahun terakhir ingin memberikan masukan untuk pemerintah memperpanjang keringanan perpajakan bagi umkm dan pt perorangan . karena dapat membantu kami pengusaha kecil untuk mengembangkan usaha menjadi lebih besar
@user359,"apaan bonus demografi...., yg ada PHK dan pengangguran masal.., sampah ...."
@user360,DAGELAN BOCAH
@user361,"Ini benar-benar merupakan langkah besar dan sebuah kesempatan emas. Indonesia tidak seburuk yang sering digambarkan—banyak capaian hari ini adalah hasil kerja keras para pendahulu. Kita harus memberikan apresiasi dan rasa terima kasih kepada mereka.<br><br>Meskipun perjalanan bangsa ini penuh tantangan, membutuhkan waktu yang sangat panjang, melibatkan kolaborasi lintas generasi serta berbagai peristiwa besar yang mewarnainya, Indonesia tetap mampu bertahan dan terus melangkah maju. Ketahanan inilah yang menjadi kekuatan kita sebagai bangsa.<br><br>Melalui video ini, saya merasa tergerak untuk kembali melihat Indonesia secara lebih adil dan mendalam. Ada banyak hal yang patut kita kritisi, benar, tetapi ada pula banyak hal yang pantas kita syukuri. Semoga generasi sekarang dan mendatang dapat terus menjaga api perjuangan ini, menyempurnakan yang belum selesai, dan merawat yang telah dicapai.🍷"
@user362,konten tai
@user363,Obat insomnia yang sesungguhnya 😪😴
@user364,Vidio konten ngibul😂😂😂
@user365,tolong mundur saja. anda belum layak. terlihat dipaksakan demi kerajaan politik
@user366,Adili samsul bin fufufafa!!!!!
@user367,anak e lek iriana to ki
@user368,"aseli ngantuk banget denegrinnya... lagian semua yang disampaikan Bapak,, bukan karena jasa kebijakan atau support dari Bapak mewakili pemerintah..."
@user369,kasih sayang admin
@user370,Aura tololnya melebihi 100%🎉
@user371,"Mas, hapus chanel aja deh"
@user372,Coy lu kosong banget<br>Mending mundur dari wapres
@user373,Semangat untuk mas gibran <br><br>Cihuyyy😁
@user374,Mantap semoga menjadi indonesia emas
@user375,Mantap wapres TERBAOK sepanjang masa
@user376,Lucu
@user377,"Potongan clip nya itu-itu lagi disemua video, gak mau repot asal jadi 😂"
@user378,😂😂😂
@user379,"KOnten yang ckp mnarik dan memang patut untuk diperbincangkan, apalagi yang bebrbicara dalam kpasitasnya sebagai wapres. tidak masalah mengenai penguasaan materi, ekspresi ataupun naskah kreasi AI sekalipun. namun sedikit yang perlu disorot adalah sebagai seorang wapres mestinya pak Gibran lebih mengarahkan isi kontenya kepada arah kebijkan pemerintah skarang dalam menyongsong bonus demografi ini. seberapa siap kita terutama dri aspek industri, kebijkan dan fasilitas untuk mewujudkan Indonesia sebagai negara maju dengan memanfaatkan binus demografi ini, mestinya itu yang di Bold bukan hanya berfokus pada kesiapan SDM"
@user380,Jauh beut 😂
@user381,BANSOS nya tiap hari bisa gak pak? Makmur lho pak kalo BANSOS nya tiap hari.
@user382,Malu saya lihat ini.. 😂
@user383,Gibran pernah masuk barak king dedi mulyadi ga?
@user384,Sebenernya dia liat kmna si
@user385,BONUS DEMOGRAFI 🤣
@user386,Mending ganti aja sama KDM lah masarakat butuh aksi bukan teori
@user387,Mas gibran irwandi 😅😅
@user388,dislek nya sudah menyentuh angka 200k ges 🔥🔥🔥🔥🔥🔥
@user389,Ilmu buapak nya udah di turunin sama dia ...MUKA TEMBOK
@user390,"Sy salut sm sampean mas,,,ko bisa jd wapres"
@user391,Gib.. gib... gobloknya kebangetan sx anda ini 🤦‍♂️😭🤣
@user392,Wahau admin... Angka dislike 👎 knapa disembunyikan?
@user393,😂bonus titipan
@user394,<b><i>buah jatuh tak jauh dari pohonnya</i></b>
@user395,Pupupapa
